Tweet ID,Created_at,user name,user screen_name,bio,Is verified,joined at,following,followers,Likes,Retweets,location,device,original_tweeter_name,original_tweeter_location,original_tweeter_id,original_tweet_id,Tweet,Class,,,
"1607081323063132160	",2022-12-25 18:30:20+00:00,Arslansabanrt1,Arslansabanrt11,Birgün gökyüzü uzayda bize selamduracak,FALSE,2019-10-14 13:40:14+00:00,2369,2601,0,204,,Twitter for iPhone,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607081310161604609	",2022-12-25 18:30:17+00:00,Zeynep,Zynp3481,,FALSE,2022-05-20 14:38:13+00:00,807,756,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607080738909835265	",2022-12-25 18:28:00+00:00,Mehmet OKŞAŞ 🇹🇷🇹🇷🇹🇷,Moksas19Mehmet,"MUALLİM 
BURSA ÇİMENTO MESLEKİ VE TEKNİK ANADOLU LİSESİ",FALSE,2020-05-02 01:53:20+00:00,5000,2150,0,204,Türkiye,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607080039635460096	",2022-12-25 18:25:14+00:00,Sosyolog 1453/ 1978,Yolcu145320,Rage against the oppressors,FALSE,2020-07-05 11:51:54+00:00,9249,8531,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607078298609147907	",2022-12-25 18:18:19+00:00,MEHMET YORGUNER,teksoypoli,.Kim Demiş Avrupa İnsanı Medeni Ne Edepvar Ne Haya Eğer Medeniyet Alıp Acmaksa Bedeni Desene Hayvanlar Sizden Daha Medeni / M,FALSE,2014-02-23 15:39:59+00:00,1477,481,0,204,"Çakmak, Gaziantep",Twitter for iPhone,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607076878652669955	",2022-12-25 18:12:40+00:00,Cemal Can,CemalCa43492748,tarihçi,FALSE,2021-02-08 08:19:32+00:00,906,538,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607074885506826241	",2022-12-25 18:04:45+00:00,Emine Karaoğlanoğlu🇹🇷,EmineKaraolano1,"Hayat kısa, önemli olan Son Saat e ve sonrasına hazır mısın?",FALSE,2016-06-06 07:10:12+00:00,2771,3037,0,204,"İstanbul, Türkiye",Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607074453074374658	",2022-12-25 18:03:02+00:00,Mustafa Gökşen,MustafaGoksen_,"küfürlü paylaşım yapanı engellerim
RECEP TAYYİP ERDOĞAN
Kırmızı çizgimizdir Cumhur İttifakı Devlet Ebet Müddet",FALSE,2020-01-03 07:44:00+00:00,13087,12952,0,204,Evli,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607073618344779776	",2022-12-25 17:59:43+00:00,Abdülkerim KOCABAŞ,EstateEmlak,"Baki olan ALLAH Devleti Ebed Müddet-Kahrolsun Tüm Emperyalist Ülkeler,İşbirlikçileri! Down with all Imperialist Powers-A bas toutes les puissances impérialistes",FALSE,2020-02-03 14:12:46+00:00,4932,3170,0,204,Ankara - Türkiye,Twitter Web App,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607073116529860610	",2022-12-25 17:57:43+00:00,ŞEHABETTİN AYDIN 🇹🇷🇦🇿🇵🇰,AYDN_1453,"https://t.co/3kJ5iUKaVd
https://t.co/Fz6Kjf9t7L",FALSE,2014-01-12 21:06:41+00:00,22173,22776,0,204,"Gaziantep, Türkiye",Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607072498063114240	",2022-12-25 17:55:16+00:00,METİN TÜRKAY ®,Turk_ayland,"Bir Bardak Huzur istedim... Onun Da Dibi Kalmış.!
                              
                                   Ana Hesap : @TurkayMetin",FALSE,2015-12-19 15:02:31+00:00,26724,27508,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607071256465276928	",2022-12-25 17:50:20+00:00,Şükrü İsmail İpek,sukruismail2022,,FALSE,2014-01-06 12:29:21+00:00,3600,3104,0,204,,Twitter Web App,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607070865417732099	",2022-12-25 17:48:46+00:00,Murat Kılıçkeser,CkeserMurat,,FALSE,2020-10-25 23:12:13+00:00,4993,3190,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607068967033573378	",2022-12-25 17:41:14+00:00,ADIGE 1953_ İSTANBUL,ANKARA_TURKIYE,,FALSE,2014-12-01 14:59:29+00:00,14121,17012,0,204,SAMSUN,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607068766537408518	",2022-12-25 17:40:26+00:00,Mavi Yakalı 🇹🇷,goceyoruk,Lâ galiba illAllah,FALSE,2016-01-02 10:30:18+00:00,1438,1125,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607067905669357569	",2022-12-25 17:37:01+00:00,Prashant M🇮🇳,pkmg974,॥Staunch Nationalist॥राष्ट्र सर्वोपरि॥देश और धर्म से बड़ा कुछ नहीं॥Retweets are not endorsements.,FALSE,2010-05-06 06:00:36+00:00,4989,725,0,204,॥भारत॥India,Twitter for iPhone,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607066999091519488	",2022-12-25 17:33:25+00:00,arzu taş,arzu1979derya,,FALSE,2022-02-15 13:38:54+00:00,2488,2592,0,204,"Urla, İzmir",Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607066127682633728	",2022-12-25 17:29:57+00:00,Recep Tayyip Erdoğan sevdalisi Mehmet Özdemir,RecepTa65488281,,FALSE,2022-12-19 18:42:33+00:00,464,116,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607065528991989761	",2022-12-25 17:27:34+00:00,Yaşar ÖZER,yasarozer,"design, layout & printing",FALSE,2010-04-23 11:52:34+00:00,1266,952,0,204,istanbul,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607064022603517952	",2022-12-25 17:21:35+00:00,RTE,Kizil__Elma__,Son Kale Türkiye,FALSE,2022-06-24 12:52:23+00:00,1053,739,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607063710815903745	",2022-12-25 17:20:21+00:00,PABLO EKOBAR,zelimamoski,"DEMOKRASİLERDE, AVUKATI VE PARASI ÇOK OLAN DAVAYI KAZANIR ! 

KENDİ DİNİNİN VE KİNİNİN SAHİBİ ! 🤗

ÇERKES.

Takipte olduğum,takipte değilse kısa zmnda silerim.",FALSE,2021-12-22 18:03:04+00:00,2337,1795,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607063342178533376	",2022-12-25 17:18:53+00:00,kızılelma,kizilelmabizim,Kendi halinde vatan evladı ☝️🇹🇷,FALSE,2022-12-03 14:40:01+00:00,218,33,0,204,Türkiye,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607063339166990336	",2022-12-25 17:18:52+00:00,hazann🍂🇹🇷🇹🇷,Hazan028,"evli💞2💞çocuk👩‍👧‍👦annesi
Ana hesap  
@kranur16404087
🦅🦅🦅",FALSE,2021-04-19 00:59:48+00:00,2467,2382,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607061256770564096	",2022-12-25 17:10:36+00:00,Uzaylı,Uzayl26403857,,FALSE,2019-06-29 10:16:10+00:00,234,224,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607059592139411456	",2022-12-25 17:03:59+00:00,Fatma DM🗣Yazmayın engellerim!,Fatmanefes18,,FALSE,2022-05-08 10:53:03+00:00,2063,1857,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607059376027615234	",2022-12-25 17:03:07+00:00,Orhan Çiçek,Orhancicek01,Sevgi saygı anlayış. Yapılan her RT Fav katılıyorum/destekliyorum manasında değil. RT GRUPLARINA EKLEYEBİLİRSİNİZ.,FALSE,2022-07-11 16:10:49+00:00,942,1105,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607055892482080772	",2022-12-25 16:49:17+00:00,Yusuf Yahşi,KafkasYahsi,,FALSE,2016-08-02 12:14:14+00:00,4733,4768,0,204,,Twitter for iPhone,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607054825878962179	",2022-12-25 16:45:02+00:00,ElfudaRTE2,ElfudaRTE2,,FALSE,2021-10-17 19:55:37+00:00,5204,4765,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607052867730550784	",2022-12-25 16:37:15+00:00,Ali Batar... 📃🖋️... علي,math_lawyer,,FALSE,2012-08-16 16:02:43+00:00,2424,1199,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607052499097354240	",2022-12-25 16:35:48+00:00,Abd-i Süleyman,abdisuleyman10,,FALSE,2018-03-08 19:49:15+00:00,10471,12651,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607050766480547840	",2022-12-25 16:28:54+00:00,Yeşil Tokmak 🇹🇷,YesilTokmak,İNSANI YAŞAT Kİ DEVLET YAŞASIN.        YA DEVLET BAŞA YA KUZGUN LEŞE          GÜÇLÜ LİDER TÜRKİYE [HİLAL],FALSE,2014-12-29 00:37:53+00:00,4814,3756,0,204,TÜRKİYE  🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607049435862958080	",2022-12-25 16:23:37+00:00,Kamil Karadağ 2 🇹🇷,metinKamil2,asıl hesap @karadakamil,FALSE,2018-03-11 14:20:57+00:00,7288,6682,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607048421600530435	",2022-12-25 16:19:35+00:00,Ahmet Yılmaz,ahmet_2636,Eskişehir,FALSE,2022-07-11 11:11:06+00:00,665,668,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607048350263832576	",2022-12-25 16:19:18+00:00,Kıvanç Atmaca NE MUTLU TÜRKÜM DİYENE! 🇹🇷,kivanccalica,"Yalova'nın Çınarcık ilçesi, Çalıca Köyü'nde oturuyorum! NE MUTLU TÜRKÜM DİYENE",FALSE,2022-11-21 20:31:50+00:00,863,850,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607046800619216896	",2022-12-25 16:13:09+00:00,Malkoç Fedai,FedaiMalkoc,hacı sofi,FALSE,2019-03-29 20:50:25+00:00,2082,1778,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607046170693750788	",2022-12-25 16:10:39+00:00,Arif olan anlar,ArifOlanAnlar35,CUMHUR İTTİFAKINA TAM DESTEK. TÜRKİYE YÜZYILINA HAZIRIZ.,FALSE,2022-12-03 12:39:11+00:00,772,722,0,204,"İzmir, Türkiye",Twitter for iPhone,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607044220048531458	",2022-12-25 16:02:54+00:00,Ekrem Citak,EkremCitak8,ekrem-citak@hotmail.com,FALSE,2021-11-04 12:13:30+00:00,3507,3519,0,204,"İstanbul, Türkiye",Twitter for iPhone,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607043896659554305	",2022-12-25 16:01:37+00:00,Gülşen Doğru,GlenDoru3,Ulubatlı Mahallesi ana kademe,FALSE,2022-12-21 17:32:26+00:00,23,9,0,204,İstanbul ,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607043633097703424	",2022-12-25 16:00:34+00:00,felix,wins3300,"Sevaba hâris, gavurun büyüğüne düşman..",FALSE,2013-11-29 20:03:48+00:00,1544,566,0,204,,Twitter Web App,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607043536448376832	",2022-12-25 16:00:11+00:00,FETHİYELİ,Yldz_Rsh,"#Reis #FreePalestine ...a grandson of #Ottoman 🇹🇷  #5816KALDIRILSIN, 
 grup🚫",FALSE,2016-03-25 08:14:30+00:00,14113,13127,0,204,"Mannheim, Germany (Almanya)",Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607043263323832320	",2022-12-25 15:59:06+00:00,Seyyit Fethullah Seyyid,seyyit_seyyid,,FALSE,2021-09-17 07:50:17+00:00,188,314,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607042755380879364	",2022-12-25 15:57:04+00:00,Mustafa ŞEN,Mustafa32229685,Ak Parti Mersin.Mezitli İlçe yönetim kurulu üyesi,FALSE,2021-01-06 17:37:13+00:00,188,654,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607042391239979010	",2022-12-25 15:55:38+00:00,Ibrahim Sunay,IbrahimSunay63,Hayatın güzelligi karsılıklı sevgidedir,FALSE,2022-08-26 16:38:19+00:00,1560,822,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607041257213407232	",2022-12-25 15:51:07+00:00,Mustafa İzgi,Mustafazgi,"Nedir bu kin bu nefret!
Zaman denilen kısa bir an bi müddet.
Oda gelir biter elbet.
Ne kin kalır ne de nefret.",FALSE,2013-05-11 20:21:31+00:00,14696,13681,0,204,İstanbul /  TÜRKİYE,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607039405398675460	",2022-12-25 15:43:46+00:00,Circir Sawgin,CSawgin,Garep,FALSE,2022-05-18 21:19:50+00:00,5001,3907,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607038952418201602	",2022-12-25 15:41:58+00:00,Halis Okur,HalisOkur5,,FALSE,2021-08-13 19:17:29+00:00,330,90,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607034221146554368	",2022-12-25 15:23:10+00:00,Mehmet Dokumaci 🇹🇷🤗🇹🇷(ya🌹 sabır),MehmetD01886276,Dönüş Ancak sanadır Yarabbi huzuruna imanla çıkmayı nasip et Yarabbi,FALSE,2021-01-13 18:22:35+00:00,3017,2713,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607032850259542018	",2022-12-25 15:17:43+00:00,Fatihduvenrt🇹🇷🇹🇷🇹🇷🇹🇷,fatihduvenrt,AK PARTİ PALANDÖKEN Yunus Emre Mahalle Temsilciliği Ana Kademe Tanıtım ve Medya Başkanı,FALSE,2022-10-09 14:55:28+00:00,1315,1004,0,204,,Twitter Web App,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607030176319406080	",2022-12-25 15:07:05+00:00,Suzan Çevik,Suzanevik8,,FALSE,2021-06-10 17:27:21+00:00,8318,11476,0,204,,Twitter for iPhone,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607029202070687744	",2022-12-25 15:03:13+00:00,yaytekin7575,yaytekin75751,,FALSE,2017-03-26 08:59:06+00:00,2412,978,0,204,,Twitter for iPhone,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607028443987808256	",2022-12-25 15:00:12+00:00,Yasmin.....7,Hasrettense,"İnsan İnancını zedeleyecek hiç birşeye izin vermemeli. Bu, Sevdiklerinizi kaybetmenize sebep olsa bile..
Etkileşim 👉 @Hakk_Dosttu7",FALSE,2020-05-18 06:25:42+00:00,1149,518,0,204,@Hakk_Dosttu7  RT Yedek✍🏼,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607023685864509442	",2022-12-25 14:41:18+00:00,terascafe,muratgorbeg,önce vatan,FALSE,2021-11-23 17:35:16+00:00,1412,385,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607018272972578817	",2022-12-25 14:19:47+00:00,Ömer Gulogullari,omer_arslan_49,Yeniden bizim mevsimler için,FALSE,2022-09-01 20:03:56+00:00,3426,3238,0,204,,Twitter Web App,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607015137466277889	",2022-12-25 14:07:20+00:00,M_U_R_A_T,AlpAslan_82,Boş geç Muratbey,FALSE,2022-08-03 12:59:17+00:00,4267,3507,0,204,Türkiye,Twitter for iPhone,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607014813397577730	",2022-12-25 14:06:03+00:00,Mani_Depresif,Mani_Depresif,Hep Destek Tam Destek,FALSE,2022-02-26 08:55:32+00:00,2487,2173,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
"1607014551547174913	",2022-12-25 14:05:00+00:00,Abdulgafur,Abdulgafur0102,,FALSE,2022-12-11 04:50:03+00:00,1141,884,0,204,,Twitter for Android,MuratNart,izmir,333927828,1.60673E+18,"RT:As President of The Republic of Turkiye Mr. Recep Tayyip Erdogan said before “the terror snake you feed with your hands will bite you soon or later”. 

#Paris #FrancePkkTeroer https://t.co/0vAmKQXtDt",Pro-TR,,,
